laptop_ID,Price_in_euros
1296,330.5934000000001
782,984.9129
91,1412.0761000000002
1122,532.2584000000002
251,484.93640000000016
218,708.0109000000001
941,675.1613000000001
533,450.9809
1258,496.0896000000001
1059,754.4198
905,1626.3538
220,1304.7103000000004
230,670.1142000000001
1319,450.7352
265,746.7180000000001
906,1547.4139999999998
880,1707.2651999999998
733,430.092
1004,1564.0627000000004
866,744.4711
80,450.96060000000006
1278,633.6736
744,1781.7430000000002
1010,1353.9593999999995
351,1574.2279199999998
524,1471.2336999999998
573,396.714
208,2201.7424
799,941.0587
97,955.1261000000002
375,1452.0819000000001
1076,401.7465000000001
189,1490.306333333333
225,654.9469000000001
1084,1373.6771
1029,927.8053
1248,1563.3367000000005
73,1304.7103000000004
1178,1076.6146999999996
659,675.7342
87,1594.2196000000001
474,568.0515
1111,571.8261
56,662.3543
816,477.68810000000025
1077,1217.8909999999987
348,535.2154999999999
664,666.0873000000001
536,940.0526
248,754.1290000000001
3,656.6277
170,317.2509000000002
555,303.4501000000001
612,1897.2242999999999
1239,846.318
981,428.23900000000003
487,981.0762000000002
404,787.3235
1031,1646.8533000000004
1314,212.10789999999997
320,663.2559
729,662.9733000000001
1107,1141.7310000000002
314,309.26620000000025
1273,286.7921000000001
1270,547.2993
693,2152.28555
1205,499.9836
911,710.9028000000002
272,396.4221000000001
532,859.8216999999999
1102,890.6091999999999
1182,409.08040000000017
839,4827.6031
529,758.4304
863,791.9244
772,1322.0469
1221,1969.5456
759,351.6197
1194,487.73479999999995
821,1669.2450999999994
497,734.9364
100,553.0010999999998
1204,1579.9948000000004
1071,501.5048000000001
1202,492.64059999999995
881,433.1874
919,305.6888000000001
968,926.7248999999999
299,781.6425999999998
632,631.4513000000002
36,285.0193000000001
193,746.7180000000001
1274,2141.8488
481,1011.7899999999997
143,468.92550000000006
999,415.94870000000003
383,270.0616000000001
1075,1978.7794000000004
168,317.81010000000015
515,1479.7846666666665
662,284.90990000000005
1150,1197.4354999999994
108,635.6884
997,478.0419
103,654.1902
308,514.8569
975,1341.0037999999997
872,724.4732999999999
1170,556.4707
425,491.94190000000015
179,505.6419000000002
217,322.01790000000005
803,1379.6273999999999
1148,841.1157
814,1293.1056999999998
774,727.3101999999999
908,967.4028999999999
1006,331.7041000000001
1247,936.4502
707,450.81669999999997
1230,1536.4946
381,467.5634999999999
882,351.7445
708,696.6152999999999
502,1248.1204000000002
1169,279.01370000000003
550,675.7342
1096,3264.7946999999986
24,802.4588
784,804.3996
556,1153.0125000000003
807,1498.773
1245,416.60420000000005
751,859.3480000000001
1039,985.8161
1176,622.6041
797,2418.8632333333335
830,755.6459000000001
865,774.3385000000001
313,741.7309
1217,1785.5886
1046,1079.6209
1253,336.6627000000001
931,1892.5023500000002
232,811.1842
1174,1825.7556
969,2599.3412266666655
548,368.9643000000001
164,442.79470000000003
1047,788.1971999999998
77,870.4129000000003
652,323.047
554,459.8616000000001
512,1206.4785
1127,355.7508000000001
1131,2446.718499999999
785,1611.9773
140,844.9788000000001
1225,365.0328000000001
922,1838.2822000000003
479,1599.1719
544,341.13860000000005
841,461.43899999999996
478,757.6319
1155,791.0344
113,1689.9342333333334
284,652.4348
415,337.7163000000001
735,668.8195
604,800.3076999999998
33,427.2891
177,414.0627000000001
363,716.6353
888,1300.6387999999995
530,349.1405000000001
150,289.67090000000013
62,886.3707999999999
1212,832.0807000000001
752,1879.6704000000004
851,3298.7016999999983
1097,453.463
84,727.0779000000001
1042,1328.7300999999995
605,1429.5321999999996
668,782.6164
1066,798.7361000000002
1237,1111.991
1259,1086.4558
198,675.0451
617,4166.854200000001
420,722.1030000000002
1267,1582.0565999999997
11,399.81880000000007
800,298.4923000000001
829,334.52750000000015
368,512.1036
1164,1366.3340999999998
809,1723.7016
1255,499.2236000000003
793,1924.7484
1142,1320.1946999999998
47,337.0219000000001
1264,564.0629000000001
428,349.24610000000007
1308,402.1782000000001
374,680.7615000000001
301,822.6850000000002
767,2540.7206600000004
1009,1264.8099000000004
82,804.061
280,609.0543000000001
940,1391.9153999999999
1172,835.0864000000001
1157,941.1981
1238,800.9406333333334
315,1367.7429999999995
583,1969.8331999999998
704,1798.4281
649,584.1779000000001
897,355.6962000000001
1064,1774.3533000000004
147,410.88159999999993
274,778.3759999999997
1087,1460.6892
1193,545.4110999999998
1045,426.24570000000006
433,674.7912
68,324.0839000000001
1141,453.463
777,1256.9668999999992
72,851.9326000000001
900,410.26939999999996
419,363.6033000000001
577,1496.3712
656,1380.4478333333332
249,1498.773
713,761.1393999999999
1272,311.2617000000002
300,1045.1273999999999
457,512.0726000000002
268,429.4209
122,840.3726000000001
531,726.8002
399,508.32385
109,308.9835000000002
971,473.3399
310,308.81400000000036
692,1499.5075666666671
392,660.2108000000001
812,815.7154
794,2034.3276
950,346.88530000000014
173,283.9660000000001
892,423.0952000000002
1143,771.5835
665,1323.2940000000008
776,1511.1784
868,1457.6209999999999
658,3320.7459
1023,578.6865
495,1840.6769
885,1883.4128000000003
1220,1342.9469
332,388.1487000000001
192,1194.5337
429,949.7967
1079,1720.0843
846,414.0627000000001
561,769.8911999999999
330,566.2324000000001
158,382.0489
127,429.81940000000003
38,728.7621
1032,1324.8275
1201,319.96000000000004
646,1490.6719999999998
679,804.1914999999999
820,2003.0566499999998
948,658.3776999999999
483,1676.7179999999998
1017,584.3367000000001
421,1170.4634999999998
