laptop_ID,Price_in_euros
1046,1052.9301959695274
1253,284.1920109495813
931,1753.0641847948054
232,750.401930615507
1174,1753.0641847948054
969,3112.0909477215046
548,304.45101951555966
164,582.4461800304069
1047,728.8293363490105
77,800.9311757173194
652,280.74897376942687
554,456.60883039012134
512,944.8110401381524
1127,286.9089064706057
1131,2309.329144367328
785,1760.462201395654
140,826.5777574916017
1225,415.07206757547607
922,1595.4054656256656
479,1591.030258012227
544,284.0536004300934
841,468.29936782906964
478,518.8103063408934
1155,944.3258178849617
113,1382.2914615132092
284,496.9057602751398
415,351.98118893366546
735,529.2456164278358
604,744.1949201979637
33,394.54106316615065
177,444.00475085966707
363,454.10682969540113
888,1064.5006275279743
530,267.46704943365285
150,316.54747097282564
62,900.1473200805985
1212,685.6883530303701
752,2002.8443055213447
851,2759.4656815648755
1097,549.7639404611813
84,612.1904450276306
1042,1355.8415716392133
605,1401.1709834519131
668,677.5219057105214
1066,632.945015225025
1237,998.4549261226653
1259,906.4086626542871
198,514.7043676009505
617,2171.282337705814
420,691.2408455565864
1267,1639.4799765450605
11,329.59829168845755
800,229.5097384201462
829,285.78556936431784
368,356.89089926340745
1164,1353.8783829432234
809,1560.0480562995112
1255,522.3026666056421
793,1719.0061644532884
1142,1069.0944678485282
47,343.91804075196933
1264,618.9824887927577
428,497.27575221448956
1308,285.90083877026655
374,522.21586095009
301,784.8201503600758
767,2789.461034585903
1009,1181.1901722769544
82,905.8173842462131
280,443.32678813242546
940,1377.1340313503927
1172,1055.0453365934177
1157,930.3916203418205
1238,744.812519497685
315,1133.2249091814233
583,1797.7034776438074
704,1732.464316937037
649,718.4568954647793
897,328.2897742110649
1064,1787.2723393834292
147,338.72517804825446
274,747.3926635998135
1087,1469.1531045021638
1193,692.3641494390378
1045,524.8740854123114
433,529.415986381571
68,257.83008438671436
1141,549.7639404611813
777,1128.6866069729442
72,868.2806964020358
900,404.3836037275966
419,317.89469519136526
577,1260.7738532668002
656,1114.9144543283799
249,1396.5512532381204
713,639.896590424566
1272,205.49720492032145
300,987.5612858837677
457,398.7929325606435
268,392.3591049494141
122,654.8751682238762
531,577.7403652588599
399,499.8194937212186
109,198.8895215042653
971,499.26043896578534
310,385.71886321010993
692,1365.459105652766
392,541.0880242234633
812,1037.191243890022
794,1771.808877814276
950,281.7879066120379
173,243.04932717373737
892,452.1021703254003
1143,590.7443368145903
665,1065.3779908728127
776,1436.5117595263246
868,1294.5347228181197
658,2484.1564401812884
1023,552.5064185343241
495,1805.2774648708914
885,1641.166092579555
1220,1287.7991087185428
332,352.81595322423937
192,946.4625246664876
429,967.1034482918823
1079,1408.216445941563
846,444.00475085966707
561,680.5478799626109
330,480.8810525883992
158,279.0469781747567
127,599.5535673612152
38,581.5968623207085
1032,1166.0827838322973
1201,269.8459107952898
646,1229.1292864134205
679,666.1094624691617
820,2131.511994298005
948,615.4171006514911
483,1079.2734843564238
1017,541.2005556777091
421,968.695005809955
